argus;description;id;kilometrage;price;region;telephone;url;vendeur;version;year;official_version;good_deal;select_deal
12735.0;Renault Zoe Intens berline, gris, 1 cv, 5 portes, mise en circulation le 16/12/2015.OPTIONS ET EQUIPEMENTS :Extérieur :- allumage automatique des feuxIntérieur et confort :- bluetooth- climatisationSécurité :- radar d'aide au stationnement- ABS- aide au freinage d'urgence- fixation ISOFIX- limiteur de vitesseAutres équipements et informations :vitres avant éléctriquesRéférence annonce : A4668_vsvdNOUS CONTACTER :0175448643;1003980024;2350;20500.0;ile_de_france;0175448643;https://www.leboncoin.fr/voitures/1003980024.htm?ca=12_s;Numéro SIREN : 312212301;INTENS;2015;ZEN TYPE 2;1.6097369454259913;False
13538.0;Renault Zoe Life Type 2 berline, blanc glacie, 1 cv, 5 portes, mise en circulation le 11/03/2016.5 placesOPTIONS ET EQUIPEMENTS :Intérieur et confort :- auto-radio commandé au volant- ordinateur de bord- bluetooth- aide au démarrage en pente- pack fumeur- climatisation automatique- GPSSécurité :- direction assistée- ABS- airbags latéraux- anti-démarrage- anti-patinage- ESP- aide au freinage d'urgence- répartiteur électronique de freinage- limiteur de vitesseAutres équipements et informations :kit de dépannage pneumatique, airbag conducteur, feux de circulation diurne, commandes vocales, démarrage sans clé, Écran multifonction, 4 Haut parleurs, Airbag passager déconnectable, Bacs de portes avant, Banquette AR rabattable, Banquette arrière 3 places, Banquette arrière monobloc, Becquet arrière, Blanc Glacier, Boite à gants fermée, Boucliers AV et AR couleur caisse, Ceintures avant ajustables en hauteur, Chauffage auxiliaire, Contrôle de freinage en courbe, Contrôle élect. de la pression des pneus, Ecran tactile, Essuie-glace arrière, Feux de freinage d'urgence, Filtre à Pollen, Lampes de lecture à l'avant, Lecteur carte SD, Lunette arrière surteintée, Phares halogènes, Poignées ton carrosserie, Porte-gobelets arrière, Porte-gobelets avant, Préparation Isofix, Financement et reprise possible - Service et Appel gratuitsRéférence annonce : re93c2-EA-224-JQ-42NOUS CONTACTER :0805805802Renault Zoe Life Type 2 berline, blanc glacie, 1 cv, 5 portes, mise en circulation le 11/03/2016.5 placesOPTIONS ET EQUIPEMENTS :Intérieur et confort :- auto-radio commandé au volant- ordinateur de bord- bluetooth- aide au démarrage en pente- pack fumeur- climatisation automatique- GPSSécurité :- direction assistée- ABS- airbags latéraux- anti-démarrage- anti-patinage- ESP- aide au freinage d'urgence- répartiteur électronique de freinage- limiteur de vitesseAutres équipements et informations :kit de dépannage pneumatique, airbag conducteur, feux de circulation diurne, commandes vocales, démarrage sans clé, Écran multifonction, 4 Haut parleurs, Airbag passager déconnectable, Bacs de portes avant, Banquette AR rabattable, Banquette arrière 3 places, Banquette arrière monobloc, Becquet arrière, Blanc Glacier, Boite à gants fermée, Boucliers AV et AR couleur caisse, Ceintures avant ajust... Lire plus ;996062702;2000;20990.0;ile_de_france;0805805802;https://www.leboncoin.fr/voitures/996062702.htm?ca=12_s;Numéro SIREN : 444297188;LIFE TYPE 2;2016;ZEN TYPE 2;1.5504505835426208;False
14007.0;"Renault Zoé , Life3000 km ,150 km d'autonomie réelle.Equipements :Climatisation régulée avec fonction ECORégulateur - limiteur de vitesseGPS Pack Renault R-Link (système multimédia connectéR-Link avec écran tactile 7"", reconnaissance vocale,navigation TomTom® Z.E. Live avec cartographieFrance, radio, Bluetooth, prises USB et Jack)Aide au démarrage en côteSystème de surveillance de la pression des pneusESP avec fonction antipatinage (ASR) et contrôle desous-virage (CSV)ABS avec assistance au Freinage d'Urgence (AFU),Carte Renault à télécommandeMode ECOÉconomètre, jauge batterie et compteur kilométriqueintégrés au tableau de bordPréconditionnement de l'habitacle(chauffage ou climatisation)Airbags frontaux et latérauxKit de gonflage et de réparationSon de prévention piéton "" Z.E. Voice ""Système ISOFIX aux places latérales arrière etpassager avantLève-vitres avant électriques conducteur etpassagerRétroviseurs extérieurs électriques et dégivrantsVolant réglable en hauteur et profondeurFeux de jour à LEDsPoignées de portes ton caisseRétroviseurs Noir BrillantVitres arrière surteintées BleuSellerie tissu Fortunate NoirRange OptimiZer : pompe à chaleur, freinage récupératifde nouvelle génération et pneus Michelin Energy(TM) E-VChargeur Caméléon(TM) pour une rechargeentre 30 minutes et 9 heuresCâble de recharge (6,5 m) pour Wall Box et bornespubliques, avec sac Z.E.Câble de recharge Flexi Charger (6,5 m) pourprise Green Up(TM) Access et prises domestiquesMy Z.E. Connect 36 mois : information à distance entemps réel de l'état de charge de la batterieMy Z.E. Inter@ctive 12 mois : pilotage à distancede la charge de la batterie et du préconditionnementContrat de location de batterie à souscrire : 79 euros par mois.Renault Zoé , Life3000 km ,150 km d'autonomie réelle.Equipements :Climatisation régulée avec fonction ECORégulateur - limiteur de vitesseGPS Pack Renault R-Link (système multimédia connectéR-Link avec écran tactile 7"", reconnaissance vocale,navigation TomTom® Z.E. Live avec cartographieFrance, radio, Bluetooth, prises USB et Jack)Aide au démarrage en côteSystème de surveillance de la pression des pneusESP avec fonction antipatinage (ASR) et contrôle desous-virage (CSV)ABS avec assistance au Freinage d'Urgence (AFU),Carte Renault à télécommandeMode ECOÉconomètre, jauge batterie et compteur kilométriqueintégrés au tableau de bordPréconditionnement de l'habitacle(chauffage ou climatisation)Airbags frontaux et latérauxKit de gonflage et de réparationSon de prévention piéton "" Z.E. Voice ""Système ISOFIX aux places latérales a... Lire plus ";1051960872;3000;12000.0;ile_de_france;NaN;https://www.leboncoin.fr/voitures/1051960872.htm?ca=12_s;Particulier;LIFE;2016;ZEN TYPE 2;0.8567144998929107;True
13538.0;Renault Zoe Life type 2 berline, blanc, 1 cv, 5 portes, mise en circulation le 30/06/2016.OPTIONS ET EQUIPEMENTS :Intérieur et confort :- volant réglable- climatisation automatiqueSécurité :- direction assistée- ABS- phares antibrouillard- aide au freinage d'urgence- fixation ISOFIX- limiteur de vitesseAutres équipements et informations :vitres avant éléctriques, réglages du volant : hauteurRéférence annonce : A4788_vsvdNOUS CONTACTER :0184030570;1026233921;100;19700.0;ile_de_france;0184030570;https://www.leboncoin.fr/voitures/1026233921.htm?ca=12_s;Numéro SIREN : 312212301;LIFE TYPE 2;2016;ZEN TYPE 2;1.4551632442015068;False
14256.0;Renault Zoe INTENS CHARGE RAPIDE TYPE 2 berline, blanc, 1 cv, 5 portes, mise en circulation le 02/06/2016, première main.5 places, couleur intérieure : grisOPTIONS ET EQUIPEMENTS :Extérieur :- rétroviseurs électriques- vitres électriques- caméra de recul- jantes aluminiumIntérieur et confort :- ordinateur de bord- volant réglable- bluetooth- aide au démarrage en pente- volant cuir- climatisation automatique- GPS- intérieur tissuSécurité :- détecteur de pluie- direction assistée- fermeture centralisée- rétroviseurs dégivrants- ABS- airbags latéraux- anti-démarrage- anti-patinage- ESP- radar arrière de détection d'obstacles- aide au freinage d'urgence- répartiteur électronique de freinage- verrouillage automatique des portes en roulant- régulateur de vitesse- limiteur de vitesseAutres équipements et informations :kilométrage garanti, puissance réelle : 88 ch, radar d'aide au stationnement, vitres avant éléctriques, kit de dépannage pneumatique, airbag conducteur, feux de circulation diurne, commandes vocales, démarrage sans clé, Vitres arrières électriques, Écran multifonction, Prise audio usb, réglages du volant : profondeur, Câble de recharge 6,5m mode 3 type 3, Blanc Nacré, Ecran tactile, Essuie-glace arrière, Feux de freinage d'urgence, Filtre à Pollen, Lampes de lecture à l'avant, Lecteur carte SD, Lunette arrière surteintée, Miroir de courtoisie conducteur, Miroir de courtoisie passager, Ouverture des vitres séquentielle, Phares halogènes, Poches d'aumonières, Poignées ton carrosserie, Pommeau de levier vitesse en cuir, Préparation Isofix, Prise auxiliaire de connexion audio, Prise Jack, Radio, Répétiteurs de clignotant dans rétro ext, Syst. récupération énergie décélération, Système d'accès sans clé, Système de récupération énergie freinage, Vitres arrière surteintées, Vitres teintées, Bacs de portes arrière, Bacs de portes avant, Banquette AR rabattable, Banquette arrière 3 places, Banquette arrière monobloc, Becquet arrière, Blanc Glacier, Boite à gant fermée, Contrôle élect. de la pression des pneus, Contrôle de freinage en courbe, Ceintures avant ajustables en hauteur, Capteur de luminosité, Boucliers AV et AR couleur caisse, Airbag passager déconnectable, 6 Haut parleursRéférence annonce : 855NOUS CONTACTER :0164895656Renault Zoe INTENS CHARGE RAPIDE TYPE 2 berline, blanc, 1 cv, 5 portes, mise en circulation le 02/06/2016, première main.5 places, couleur intérieure : grisOPTIONS ET EQUIPEMENTS :Extérieur :- rétroviseurs électriques- vitres électriques- caméra de recul- jantes aluminiumIntérieur et confort :- ordinateur de bord- volant réglable- bluetooth- aide au démarrage en pente- volant cuir- climatisation automatique- GPS- intérieur tissuSécurité :- détecteur de pluie- direction assistée- fermeture centralisée- rétroviseurs dégivrants- ABS- airbags latéraux- anti-démarrage- anti-patinage- ESP- radar arrière de détection d'obstacles- aide au freinage d'urgence- répartiteur électronique de freinage- verrouillage automatique des portes en roulant- régulateur de vitesse- limiteur de vitesseAutres équipements et informations :kilométrage garanti, ... Lire plus ;1051917724;4802;15990.0;ile_de_france;0164895656;https://www.leboncoin.fr/voitures/1051917724.htm?ca=12_s;Numéro SIREN : 799087341;INTENS TYPE 2;2016;ZEN TYPE 2;1.1216329966329965;False
11433.0;RENAULT ZOEIntens charge rapide Q21026/12/20147 984 kmsVente du véhicule en l'étatChoc avantVente exclusivement réservé aux professionnels de l'automobile (Kbis -3mois et pièce identité du gérant) ou à l'exportationCaréco;1051321204;7984;4000.0;ile_de_france;NaN;https://www.leboncoin.fr/voitures/1051321204.htm?ca=12_s;Numéro SIREN : 313564841;INTENS;2014;ZEN CHARGE RAPIDE TYPE 2;0.34986442753433045;True
10315.0;Renault Zoe (B10) LIFE CHARGE RAPIDE berline, blanc glacier, 1 cv, 5 portes, mise en circulation le 30/05/2013, première main, garantie 3 mois.5 placesOPTIONS ET EQUIPEMENTS :Sécurité :- ABS- ESP- aide au freinage d'urgence- répartiteur électronique de freinageAutres équipements et informations :puissance réelle : 88 ch, TISSU BLEU ELECTRIQUE, 3CEINTSECU, AIDEPENTE, AIRBAG, AIRBAG1, AIRBAG4, ANTIDEMEL, AP, BACPTAV, BANQMONOBL, BANQRAB, BECQAR, BGANTFERM, BOUCLIERCO, BQUETTE2PL, CDESVOCALE, CDESVOLANT, CEINTAVHT, CHAUFF AUX, CLIMA, CONNECTUSB, CONTFRCOUR, DA VITESSE, ECRANCOUL, ECRANTACT, ESAR, FAPOLLEN, FEUXFURGEN, GPSTV, KITFUMEUR, KIT-ML, LECTCARTSD, LIMI VIT, LISEUSEAV, LVE2, OB, PHARES, PHARESHAL, PORTEGOBAR, PORTEGOBEL, PREPAISOF, PRISEAUDCO, PRISEJACK, REGUL, REPRETROEX, RETR DEGIV, RETRO ELEC, TABCACH, TISSU BLEU, V. TEINTEE, VAPR, VC, VOLANT REGRéférence annonce : 23694NOUS CONTACTER :0164572000;1051446299;96006;7290.0;ile_de_france;0164572000;https://www.leboncoin.fr/voitures/1051446299.htm?ca=12_s;Numéro SIREN : 402715387;LIFE;2013;ZEN CHARGE RAPIDE TYPE 2;0.7067377605428987;True
14007.0;"Renault Zoe INTENS berline, blanc, 1 cv, 5 portes, mise en circulation le 18/01/2016, garantie 12 mois.OPTIONS ET EQUIPEMENTS :Extérieur :- vitres électriques- caméra de recul- jantes aluminiumIntérieur et confort :- climatisation automatiqueSécurité :- radar d'aide au stationnement- régulateur de vitesse- limiteur de vitesseAutres équipements et informations :Vitres arrières électriques, 5m;Flexi charger 6, 5m;Peinture métallisée spéciale Blanc NacréRéférence annonce : G169801042NOUS CONTACTER :0170176498";1049170770;6130;17990.0;ile_de_france;0170176498;https://www.leboncoin.fr/voitures/1049170770.htm?ca=12_s;Numéro SIREN : 312212301;INTENS;2016;ZEN TYPE 2;1.2843578210894553;False
12088.0;Bonjour.Je mets en vente ma Mercedes 300CE24 de 1990.Elle a 181000 km et une grosse liasse de factures d'entretien depuis l'origine.Son équipement :- BVA 4 rapports vidangées tous les 60000 km (dernière vidange + crépine à 178000),- Couleur beige Impala,- Intérieur cuir Champignon,- Toit ouvrant,- Sièges électriques avant,- Accoudoir central + rangement fermant à clé, - 4 vitres électriques,- Jantes alu 15 trous, (même la roue de secours),- ABS,- Antipatinage ASR,Ses défauts :- la clim ne marche pas (circuit quasi vide),- la vitre conducteur a du mal à remonter (pb connu de ce mécanisme, j'ai un moteur et un mécanisme, mais je n'ai pas eu le temps de m'en occuper),- le bouton de bascule mode Standard / Eco de la BVA ne marche pas. A priori, l'électrovanne sur la boîte qui gère ça est en rideau.- y a un trou dans le cuir du bourrelet du dossier du siège conducteur, côté portière (usure archi connue sur ce modèle).- le train avant est un petit peu trop bas, les butées des ressorts ne sont pas de la bonne épaisseur.Je cède avec, sans supplément :- une pompe à eau du circuit de chauffage,- un réservoir de lave-glace,- un bouchon de réservoir,- un bidon de 20 litres d'huile 10W40 même pas entamé.- quelques autres bricoles.Les travaux effectués :- filtres à air et huile + bougies récents,- BVA vidangée il y a 3000 km- ressorts + amortisseurs AV et AR ont environ 35000.- les pneus ont 4 et 6 ans, que du Michelin.- La batterie a trois ans et demi,- la moitié arrière de la ligne d'échappement (pot de détente + silencieux) ont deux ans et demi,- disques et plaquettes de frein datent de 2010 (30000 km)- ainsi que les roulements de roues avant.Elle n'a pas d'attelage !! Et ne veut pas de paiement farfelu Western Union.D'autres photos disponibles sur demande.Pas d'echange sauf contre une ZOE Renault . Premier contact par mail, SVP.Bonjour.Je mets en vente ma Mercedes 300CE24 de 1990.Elle a 181000 km et une grosse liasse de factures d'entretien depuis l'origine.Son équipement :- BVA 4 rapports vidangées tous les 60000 km (dernière vidange + crépine à 178000),- Couleur beige Impala,- Intérieur cuir Champignon,- Toit ouvrant,- Sièges électriques avant,- Accoudoir central + rangement fermant à clé, - 4 vitres électriques,- Jantes alu 15 trous, (même la roue de secours),- ABS,- Antipatinage ASR,Ses défauts :- la clim ne marche pas (circuit quasi vide),- la vitre conducteur a du mal à remonter (pb connu de ce mécanisme, j'ai un moteur et un mécanisme, mais je n'ai pas eu le temps de m'en occuper),- le bouton de bascule mode Standard / Eco de la BVA ne marche pas. A priori, l'électrovanne sur la boîte qui gère ça est en rideau.- y a un trou dans le cuir du bourrelet du dossier du siège conducteur, côté portière (usure archi connue sur c... Lire plus ;1050970642;181000;3200.0;ile_de_france;NaN;https://www.leboncoin.fr/voitures/1050970642.htm?ca=12_s;Particulier;LIFE;1990;ZEN CHARGE RAPIDE TYPE 2;0.26472534745201853;True
14007.0;Renault Zoe ZEN MB 8 berline, blanc, 1 cv, 5 portes, mise en circulation le 30/06/2016.OPTIONS ET EQUIPEMENTS :Extérieur :- allumage automatique des feux- jantes alliageIntérieur et confort :- volant réglable- climatisation automatiqueSécurité :- détecteur de pluie- direction assistée- radar d'aide au stationnement- ABS- phares antibrouillard- aide au freinage d'urgence- fixation ISOFIX- limiteur de vitesseAutres équipements et informations :vitres avant éléctriques, réglages du volant : hauteurRéférence annonce : A4866_vsvdNOUS CONTACTER :0184030570;1023692772;100;14800.0;ile_de_france;0184030570;https://www.leboncoin.fr/voitures/1023692772.htm?ca=12_s;Numéro SIREN : 312212301;ZEN;2016;ZEN TYPE 2;1.0566145498679231;False
10315.0;Renault Zoe INTENS CHARGE RAPIDE berline, noir, 1 cv, 5 portes, mise en circulation le 29/11/2013, garantie 6 mois.5 places, couleur intérieure : grisOPTIONS ET EQUIPEMENTS :Extérieur :- rétroviseurs électriques- vitres électriques- caméra de recul- jantes aluminiumIntérieur et confort :- ordinateur de bord- volant réglable- bluetooth- aide au démarrage en pente- volant cuir- pack fumeur- climatisation automatique- GPS- intérieur tissuSécurité :- détecteur de pluie- direction assistée- fermeture centralisée- rétroviseurs dégivrants- ABS- airbags latéraux- anti-démarrage- anti-patinage- ESP- radar arrière de détection d'obstacles- aide au freinage d'urgence- répartiteur électronique de freinage- verrouillage automatique des portes en roulant- régulateur de vitesse- limiteur de vitesseAutres équipements et informations :kilométrage garanti, puissance réelle : 88 ch, radar d'aide au stationnement, vitres avant éléctriques, airbag conducteur, feux de circulation diurne, commandes vocales, démarrage sans clé, Vitres arrières électriques, Écran multifonction, Prise audio usb, Cache bagages, réglages du volant : profondeur, Airbag passager déconnectable, Bacs de portes avant, Banquette 2 places, Banquette AR rabattable, Banquette arrière monobloc, Becquet arrière, Boite à gant fermée, Boucliers AV et AR couleur caisse, Capteur de luminosité, Ceintures avant ajustables en hauteur, Chauffage auxiliaire, Contrôle de freinage en courbe, Ecran tactile, Essuie-glace arrière, Feux de freinage d'urgence, Filtre à Pollen, Lampes de lecture à l'avant, Lecteur carte SD, Ouverture des vitres séquentielle, Phares halogènes, Poches d'aumonières, Pommeau de levier vitesse en cuir, Porte-gobelets arrière, Porte-gobelets avant, Préparation Isofix, Prise auxiliaire de connexion audio, Prise Jack, Répétiteurs de clignotant dans rétro ext, Système d'accès sans clé, Tissu Noir, Troisième ceinture de sécurité, Vitres teintéesRéférence annonce : 6270NOUS CONTACTER :0623550699Renault Zoe INTENS CHARGE RAPIDE berline, noir, 1 cv, 5 portes, mise en circulation le 29/11/2013, garantie 6 mois.5 places, couleur intérieure : grisOPTIONS ET EQUIPEMENTS :Extérieur :- rétroviseurs électriques- vitres électriques- caméra de recul- jantes aluminiumIntérieur et confort :- ordinateur de bord- volant réglable- bluetooth- aide au démarrage en pente- volant cuir- pack fumeur- climatisation automatique- GPS- intérieur tissuSécurité :- détecteur de pluie- direction assistée- fermeture centralisée- rétroviseurs dégivrants- ABS- airbags latéraux- anti-démarrage- anti-patinage- ESP- radar arrière de détection d'obstacles- aide au freinage d'urgence- répartiteur électronique de freinage- verrouillage automatique des portes en roulant- régulateur de vitesse- limiteur de vitesseAutres équipements et informations :kilométrag... Lire plus ;1000566875;7700;11490.0;ile_de_france;0623550699;https://www.leboncoin.fr/voitures/1000566875.htm?ca=12_s;Numéro SIREN : 403424906;INTENS;2013;ZEN CHARGE RAPIDE TYPE 2;1.1139117789626758;False
12511.0;Renault Zoe Zen crossover, suv, blanc, 1 cv, 5 portes, mise en circulation le 19/10/2015.OPTIONS ET EQUIPEMENTS :Extérieur :- jantes alliageIntérieur et confort :- ordinateur de bord- climatisation automatique- GPSSécurité :- détecteur de pluie- direction assistée- fermeture centralisée- radar d'aide au stationnement- ABS- airbags frontaux- contrôle pression des pneus- phares antibrouillard- aide au freinage d'urgence- fixation ISOFIX- limiteur de vitesseAutres équipements et informations :roue de secoursRéférence annonce : A3234_vsvdNOUS CONTACTER :0184030235;1047097769;3450;13200.0;ile_de_france;0184030235;https://www.leboncoin.fr/voitures/1047097769.htm?ca=12_s;Numéro SIREN : 312212301;ZEN;2015;ZEN TYPE 2;1.0550715370473982;False
